Romurbital Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
fundi,lanuvium,0.9458016753196716,0.8401188135147095,0.831272566318512
lanuvium,fundi,0.9458016753196716,0.831272566318512,0.8401188135147095
pompeii,fundi,0.9296144843101501,0.843001389503479,0.8401188135147095
tibur,pompeii,0.8102883696556091,0.8121894836425781,0.843001389503479
