Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Λάρισα,Κόρα,0.9787407517433167,0.9197468331881932,0.9101923363549369
Πειραιεύς,Κύρις,0.9703270196914673,0.9422473311424255,0.9353690487997872
