Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Πειραιεύς,Κύμη,0.993422269821167,0.9738369623819987,0.9724532842636109
Λάρισσα,Ῥήγιον,0.9734829068183899,0.9466985106468201,0.9697134931882222
