Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Καταράκτα,Πύργοι,0.9678088426589966,0.9427157878875733,0.9559524416923523
Δικαιάρχεια,Πύργοι,0.8694339394569397,0.873023784160614,0.9559524416923523
