Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
velia,tusculum,0.9427000284194946,0.9051589429378509,0.8669467568397522
Senum,tusculum,0.8944011926651001,0.8502927482128143,0.8669467568397522
