Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Δικαιάρχεια,Βρεντέσιον,0.9899911284446716,0.9531550082293424,0.9614182060415094
Πειραιεύς,Κανύσιον,0.9642233848571777,0.8979099338704889,0.9199639125303789
Μιντούρνας,Ῥήγιον,0.9444522857666016,0.8995545072989031,0.9563428298993544
