Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
neapolis,tusculum,0.9913710951805115,0.9044220348199209,0.9066563745339712
nuceria,collatia,0.9713337421417236,0.9175811045699649,0.9086000422636668
velia,capua,0.9209908246994019,0.850461396906111,0.9140899711185031
orbitanium,fidenae,0.8452022075653076,0.8121702803505791,0.9004635115464529
