Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Πειραιεύς,Ῥήγιον,0.992405354976654,0.9664452910423279,0.967743170261383
Λάρισα,Κύμη,0.9320360422134399,0.9074929416179657,0.9624601304531097
