Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Καταράκτα,Κύρις,0.9404398798942566,0.935190486907959,0.9416632175445556
Δικαιάρχεια,Πύργοι,0.9181838631629944,0.8979393124580384,0.9264599561691285
