Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
Πειραιεύς,Ῥήγιον,0.9683259725570679,0.9422076046466827,0.944799292087555
Λάρισα,Σκύλλαιον,0.9632295966148376,0.8607641577720642,0.8476646184921265
