Undiscovered Site,Most Similar To,Similarity Score,Centrality Score,Most Similar Site Centrality
neapolis,collatia,1.0,0.8999993205070496,0.8999993205070496
nuceria,collatia,0.9752882719039917,0.919839296489954,0.8999993205070496
